#generation,max_fitness, avg_fitness, min_fitness, best A, best B, best C, best D, best_individual_gtype
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
96  ( 63, 21)   0  [1010011000011111011111110011100101011110] +5.312  -3.242  +2.715  -2.109  +120.000
97  ( 15, 21)  20  [1110111000011100000101110011100101011110] +4.062  -2.539  -2.734  -2.109  +106.667
98  ( 64, 58)  37  [1110111000011100001101110011000011100101] +4.062  -2.559  -2.676  -6.387  +93.333
99  ( 21, 51)   5  [0010010011011111001001001100011001011011] -5.586  -3.203  -0.664  +7.852  +93.333
total mutate 0
  4, 3333.333333, 1058.466667, 93.333333, -0.820312, -3.066406, 1.699219, -7.597656, [0100111101011101001011011111000001000110]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   ( 35,  1)  11  [0111011101001101001011011111000001000110] -2.949  -6.953  +1.699  -7.598  +4600.000
1   (  9, 34)  24  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +3720.000
2   ( 44, 48)  37  [1100101011010100101101111011100000010010] +0.977  -2.246  -3.535  -9.453  +3666.667
3   ( 64, 63)   5  [0100011000011100000100011000110011100110] -0.332  -2.539  -8.711  -6.348  +3040.000
4   (  5,  5)  39  [0111011101001111010101110011000000100110] -2.949  -6.758  -2.676  -8.848  +2900.000
5   ( 20, 10)   4  [0110101011001000000100010111000010010001] -4.023  -5.039  -7.969  -5.605  +2833.333
6   ( 22, 51)  18  [0110111000011100000101111011110010110001] -4.082  -2.539  -3.555  -5.664  +2586.667
7   ( 39, 23)  33  [0100011101011111000100010111000010000110] -0.449  -3.164  -7.969  -5.098  +2360.000
8   ( 18, 15)  25  [0100010110011000100100010111010010100110] -0.547  -4.727  -7.949  -6.172  +2340.000
9   ( 51, 22)  18  [0100010000010100101001010110010010000111] -0.625  -2.266  -2.168  -5.117  +2253.333
10  ( 22,  2)  25  [1110111000011100000001010111000000100000] +4.062  -2.520  -2.051  -8.770  +2213.333
11  ( 14, 39)   6  [0100010101011111000100010111000010010011] -0.508  -3.164  -7.969  -5.586  +2206.667
12  (  4, 50)  14  [0100010110011010000011011111000001000111] -0.547  -3.770  +1.699  -7.617  +2106.667
13  ( 26, 60)  34  [0100010000010100100100011000100000000110] -0.625  -2.227  -8.691  -9.922  +2066.667
14  (  2, 22)  25  [0100111101011101001011011110010001000110] -0.820  -3.066  +1.582  -7.598  +2046.667
15  ( 22, 26)  37  [1110111000011100000001010110010001000110] +4.062  -2.520  -2.168  -7.598  +2000.000
16  ( 14,  2)   5  [0100011101011101001011011111000000100000] -0.449  -3.066  +1.699  -8.770  +1933.333
17  ( 39, 14)   6  [0100011110011000100100010111000000000111] -0.410  -4.727  -7.969  -9.902  +1893.333
18  (  4,  4)  39  [0100010110011011011111110001010001010010] -0.547  -4.277  +2.617  -8.066  +1846.667
19  ( 21, 50)  17  [0100010000010100100100011000100000010011] -0.625  -2.227  -8.691  -9.434  +1726.667
20  (  3,  3)  39  [0100111000010100101101111011100000010011] -0.938  -2.246  -3.535  -9.434  +1686.667
21  ( 11, 67)  10  [0111010011011100000011011111000001000111] -3.086  -2.520  +1.699  -7.617  +1660.000
22  ( 16, 35)  30  [0111011101011111000101110011000010010011] -2.949  -3.164  -2.676  -5.586  +1626.667
23  (  1,  1)  39  [0100011101011101001011011111000001000110] -0.449  -3.066  +1.699  -7.598  +1580.000
24  ( 16, 17)   2  [0111101011001000000100010111000010010011] -3.496  -5.039  -7.969  -5.586  +1566.667
25  (  0,  0)  39  [0100111101011101001011011111000001000110] -0.820  -3.066  +1.699  -7.598  +1453.333
26  ( 13, 84)  37  [0110111000011100000001010110000000100110] -4.082  -2.520  -2.188  -8.848  +1426.667
27  (  9, 34)  23  [0100111101011101001011010011000000100110] -0.820  -3.066  +2.324  -8.848  +1413.333
28  ( 81, 15)  38  [0110111000011100000001010110000000100110] -4.082  -2.520  -2.188  -8.848  +1406.667
29  ( 67, 11)  10  [1110111000011111001001111010100010100111] +4.062  -3.203  -3.516  -6.152  +1400.000
30  ( 17, 16)   2  [0011011101011111000101110011000010000101] -7.070  -3.164  -2.676  -5.137  +1393.333
31  (  2, 14)   5  [0100110110011000100100010111000000000111] -0.723  -4.727  -7.969  -9.902  +1320.000
32  (  1, 35)  11  [0100011101011111000100010111000010010011] -0.449  -3.164  -7.969  -5.586  +1286.667
33  ( 28, 43)  21  [0110111101000000001011011000100010110001] -4.199  -9.941  +1.309  -5.664  +1240.000
34  ( 35, 16)  30  [0111011101001111000100010111000010000101] -2.949  -6.855  -7.969  -5.137  +1193.333
35  (  8,  8)  39  [0111000111011101001011011111000011100110] -2.617  -3.066  +1.699  -6.348  +1186.667
36  ( 34,  9)  23  [0011101011001000010101111111000001000110] -6.523  -5.137  -3.301  -7.598  +1173.333
37  ( 26, 22)  37  [1110111000011100000001010110010001000110] +4.062  -2.520  -2.168  -7.598  +1160.000
38  ( 36, 56)   9  [0100001001001000000100010111000000100110] -0.293  -5.039  -7.969  -8.848  +1160.000
39  ( 82, 14)  10  [0100111000011000100100010111000000000111] -0.938  -4.727  -7.969  -9.902  +1160.000
40  ( 48, 44)  37  [0100111101011101001011011011000000100111] -0.820  -3.066  +1.406  -8.867  +1140.000
41  ( 30,  7)  29  [0011101010011111100100010111000000010011] -6.504  -3.418  -7.969  -9.434  +1133.333
42  ( 10, 11)  38  [0011101011001000000100010111000010010001] -6.523  -5.039  -7.969  -5.605  +1073.333
43  ( 74,  6)   8  [0100111001001000000100010111000000100000] -0.918  -5.039  -7.969  -8.770  +1066.667
44  (  3, 54)  10  [0100111000001111100100010111010000100110] -0.938  -6.602  -7.949  -8.848  +1066.667
45  (  0,  0)  39  [0100111101011101001011011111000001000110] -0.820  -3.066  +1.699  -7.598  +1013.333
46  ( 32, 46)  11  [0100011000001000000100010111000010010011] -0.332  -5.039  -7.969  -5.586  +1013.333
47  (  1, 15)   4  [0100011101001111010101110011010010100110] -0.449  -6.758  -2.695  -6.172  +1006.667
48  ( 11, 10)  38  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +993.333
49  ( 10, 65)  37  [0011101011001000000100010111000010010011] -6.523  -5.039  -7.969  -5.586  +986.667
50  ( 40, 50)  26  [0100011000011100000100011001000001000111] -0.332  -2.539  -8.613  -7.617  +980.000
51  (  2,  2)  39  [0100111101011101001011011111000000100000] -0.820  -3.066  +1.699  -8.770  +920.000
52  (  7,  7)  39  [0100010000010100101101111011100000010011] -0.625  -2.246  -3.535  -9.434  +866.667
53  (  8, 14)   0  [0100010110011000100100010111000000000111] -0.547  -4.727  -7.969  -9.902  +840.000
54  ( 65, 10)  37  [0111011101011111000101110011000010000101] -2.949  -3.164  -2.676  -5.137  +833.333
55  ( 14,  8)   0  [0111000111011101001011011111000011100110] -2.617  -3.066  +1.699  -6.348  +820.000
56  ( 57, 91)  16  [0100011000001111100100010111000000100110] -0.332  -6.602  -7.969  -8.848  +820.000
57  ( 34, 41)  34  [0011101011001000000100010111000010010001] -6.523  -5.039  -7.969  -5.605  +800.000
58  ( 23, 39)  33  [1110111000011100000001010110010001010011] +4.062  -2.520  -2.168  -8.086  +766.667
59  ( 50, 40)  26  [0111010011011100000011011110110011100110] -3.086  -2.520  +1.602  -6.348  +760.000
60  ( 91, 57)  16  [1100101011001111100001101010011000110100] +0.977  -6.582  -4.043  +9.219  +720.000
61  ( 43, 28)  21  [0100010110011000100100011111000001010011] -0.547  -4.727  -8.301  -8.086  +713.333
62  (  6,  6)  39  [0011101011001000000100010111000000100000] -6.523  -5.039  -7.969  -8.770  +686.667
63  ( 50, 21)  17  [1110111000011100001001010110010010000111] +4.062  -2.578  -2.168  -5.117  +673.333
64  (  7, 30)  29  [0100010000010100101101111011100001010100] -0.625  -2.246  -3.535  -7.988  +660.000
65  ( 15, 81)  38  [0111011101001111010101110011010010100110] -2.949  -6.758  -2.695  -6.172  +653.333
66  ( 68, 16)   7  [0100001001011111000101110011000010000101] -0.293  -3.164  -2.676  -5.137  +646.667
67  ( 12, 18)  33  [0111011101001111010101110011010010100110] -2.949  -6.758  -2.695  -6.172  +640.000
68  ( 15, 38)  23  [0111011101001111010101111111000001000110] -2.949  -6.758  -3.301  -7.598  +640.000
69  ( 46, 32)  11  [0111101011001111100100010111000000100110] -3.496  -6.602  -7.969  -8.848  +620.000
70  ( 22,  5)  27  [0110111000011100000001010110000000100110] -4.082  -2.520  -2.188  -8.848  +606.667
71  (  5,  8)  37  [0111011101001111010101110011000000100110] -2.949  -6.758  -2.676  -8.848  +586.667
72  ( 17,  5)  15  [0011101011001000010101110011000000100110] -6.523  -5.137  -2.676  -8.848  +560.000
73  ( 14, 82)  10  [0100010110011101001011011111000001000110] -0.547  -3.066  +1.699  -7.598  +560.000
74  ( 84, 13)  37  [0010011101011101001011011111000001000110] -5.449  -3.066  +1.699  -7.598  +520.000
75  ( 16, 68)   7  [0111011101000100101011011111000011100110] -2.949  -7.754  +1.699  -6.348  +480.000
76  ( 17, 68)  33  [0011101011001000000100010111000010100110] -6.523  -5.039  -7.969  -6.172  +473.333
77  ( 41, 34)  34  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +466.667
78  ( 56, 36)   9  [0100101011000100101011011111000011010011] -0.996  -7.754  +1.699  -6.934  +466.667
79  ( 15,  1)   4  [0111011101011101001011011111000001000110] -2.949  -3.066  +1.699  -7.598  +453.333
80  ( 75, 11)   1  [1111010011011111001001111010100010100111] +3.066  -3.203  -3.516  -6.152  +426.667
81  ( 38, 15)  23  [0111011101001101001011010011010010100110] -2.949  -6.953  +2.305  -6.172  +420.000
82  ( 60, 26)  34  [0111011101000100101011011111000011110011] -2.949  -7.754  +1.699  -6.836  +380.000
83  ( 54,  3)  10  [1100101011010100101101111011100000010011] +0.977  -2.246  -3.535  -9.434  +326.667
84  ( 18, 12)  33  [0100010110011000100100010111000000000111] -0.547  -4.727  -7.969  -9.902  +320.000
85  ( 15, 18)  25  [0111011101001111010101110011000000000111] -2.949  -6.758  -2.676  -9.902  +313.333
86  ( 35, 41)  11  [0111011101001000001011011111001110110001] -2.949  -5.078  +1.699  +4.336  +306.667
87  ( 63, 64)   5  [1110110110011000001011011111001110110001] +4.277  -4.941  +1.699  +4.336  +280.000
88  (  6, 74)   8  [0011101010011111100100010111000001010100] -6.504  -3.418  -7.969  -7.988  +266.667
89  ( 34,  9)  24  [0011101011001000010101110111000001000110] -6.523  -5.137  -2.969  -7.598  +246.667
90  (  5, 17)  15  [0111011101001111000100010111000010010011] -2.949  -6.855  -7.969  -5.586  +226.667
91  ( 50,  4)  14  [0111010011011101011111110001010001010010] -3.086  -3.027  +2.617  -8.066  +206.667
92  ( 11, 75)   1  [0110111101000000001011011111000001010011] -4.199  -9.941  +1.699  -8.086  +200.000
93  ( 22, 22)  19  [1110111000011100000001010110010001000110] +4.062  -2.520  -2.168  -7.598  +200.000
94  (  5, 22)  27  [0111011101001111010101110011010010000111] -2.949  -6.758  -2.695  -5.117  +160.000
95  (  8,  5)  37  [0111000111011101001011011111000011100110] -2.617  -3.066  +1.699  -6.348  +146.667
96  ( 41, 35)  11  [1110110110011111000100010111000010010011] +4.277  -3.164  -7.969  -5.586  +133.333
97  ( 10, 20)   4  [0011111000011100000101111011110010110001] -6.582  -2.539  -3.555  -5.664  +120.000
98  ( 68, 17)  33  [0100001001000100101011011111000011010011] -0.293  -7.754  +1.699  -6.934  +93.333
99  ( 22, 22)  19  [1110111000011100000001010110010001000110] +4.062  -2.520  -2.168  -7.598  +80.000
total mutate 0
  5, 4600.000000, 1134.133333, 80.000000, -2.949219, -6.953125, 1.699219, -7.597656, [0111011101001101001011011111000001000110]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   (  9, 70)  28  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +3600.000
1   ( 39, 22)  20  [0100111000011000100101011011000000100110] -0.938  -4.727  -1.426  -8.848  +3426.667
2   (  5, 63)   9  [0110101011011100001001010110010010000111] -4.023  -2.578  -2.168  -5.117  +2753.333
3   ( 70,  9)  28  [0110111000011100000001010110000000100110] -4.082  -2.520  -2.188  -8.848  +2600.000
4   (  9, 25)  26  [0100111101011101001011011011000000100100] -0.820  -3.066  +1.406  -8.906  +2573.333
5   ( 77, 29)  19  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +2546.667
6   ( 17, 24)  33  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2500.000
7   ( 58, 52)  20  [0100011000011100001010010111000010010010] -0.332  -2.578  +7.949  -5.566  +2346.667
8   ( 16, 72)   1  [0111101011001000010101110011000000100110] -3.496  -5.137  -2.676  -8.848  +2120.000
9   ( 43,  5)  37  [0110111000011100000001010110000000100101] -4.082  -2.520  -2.188  -8.887  +2006.667
10  ( 58, 75)  27  [0100011000011100001010010111000001000010] -0.332  -2.578  +7.949  -7.578  +2006.667
11  (  3, 42)  30  [0100011000011100000100011000110000100110] -0.332  -2.539  -8.711  -8.848  +1980.000
12  (  2,  0)  36  [1100101011010100101101111011100000010110] +0.977  -2.246  -3.535  -9.473  +1933.333
13  (  5,  5)  39  [0110101011001000000100010111000010010001] -4.023  -5.039  -7.969  -5.605  +1900.000
14  (  9, 61)  25  [0100111101011101001011011011000001010011] -0.820  -3.066  +1.406  -8.086  +1900.000
15  ( 42,  3)  30  [0100111101011101001011011011000011100110] -0.820  -3.066  +1.406  -6.348  +1900.000
16  ( 62,  1)  16  [0011101011001000001011011011000000100110] -6.523  -5.078  +1.406  -8.848  +1793.333
17  ( 34, 32)   3  [0011110110011101001010010111000000000111] -6.797  -3.066  +7.949  -9.902  +1713.333
18  (  4, 92)  31  [0111011101001111010101110011000001010011] -2.949  -6.758  -2.676  -8.086  +1626.667
19  ( 59, 52)  27  [0111010011011100000011011110000010010010] -3.086  -2.520  +1.562  -5.566  +1620.000
20  ( 61,  9)  25  [0100010110011000100100011111000000100110] -0.547  -4.727  -8.301  -8.848  +1580.000
21  (  0, 29)  32  [0111011101001101001011011111000000000111] -2.949  -6.953  +1.699  -9.902  +1580.000
22  ( 24, 73)   9  [0011101010011101001011011111000001000110] -6.504  -3.066  +1.699  -7.598  +1560.000
23  ( 20, 64)   4  [0110110000010100101101111011100001010100] -4.375  -2.246  -3.535  -7.988  +1506.667
24  ( 63,  5)   9  [1110111000001000000100010111000010010001] +4.062  -5.039  -7.969  -5.605  +1446.667
25  ( 56, 27)  36  [0100011000001111100100010111000000100110] -0.332  -6.602  -7.969  -8.848  +1433.333
26  ( 24, 31)  19  [0011101010011111100111011011000000100110] -6.504  -3.418  +1.406  -8.848  +1380.000
27  (  3,  3)  39  [0100011000011100000100011000110011100110] -0.332  -2.539  -8.711  -6.348  +1360.000
28  ( 74, 14)  25  [0010011101011101001011011111000010000110] -5.449  -3.066  +1.699  -5.098  +1353.333
29  ( 31, 29)   0  [0110111000011111001001111010100010100111] -4.082  -3.203  -3.516  -6.152  +1340.000
30  (  9, 88)  37  [0100111101011101001011011011000000100100] -0.820  -3.066  +1.406  -8.906  +1333.333
31  ( 25,  9)  26  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1320.000
32  ( 96, 38)  34  [1110110110011111000100010111000010000110] +4.277  -3.164  -7.969  -5.098  +1280.000
33  ( 24, 17)  33  [0011101010011111100100010111000001010011] -6.504  -3.418  -7.969  -8.086  +1280.000
34  (  7, 93)  26  [0100011101011111000100010110010001000110] -0.449  -3.164  -7.852  -7.598  +1273.333
35  ( 38, 96)  34  [0100001001001000000100010111000000110011] -0.293  -5.039  -7.969  -9.336  +1273.333
36  ( 27, 56)  36  [0011101011001000001011011011000000100110] -6.523  -5.078  +1.406  -8.848  +1186.667
37  (  3, 32)  17  [0100011000011100001010010111000000000111] -0.332  -2.578  +7.949  -9.902  +1140.000
38  (  9, 44)   2  [0100111000001111100100010111010000100110] -0.938  -6.602  -7.949  -8.848  +1120.000
39  ( 72, 16)   1  [0000010110011000100100011111000000100110] -9.473  -4.727  -8.301  -8.848  +1046.667
40  (  1,  6)  11  [0100111101011100000101111011110010110001] -0.820  -2.539  -3.555  -5.664  +1026.667
41  (  5, 88)  29  [0110101011001000000100010111000001010100] -4.023  -5.039  -7.969  -7.988  +1013.333
42  ( 88,  9)  37  [0011101010011111100100010111000001010110] -6.504  -3.418  -7.969  -8.047  +946.667
43  ( 45, 43)  15  [0011101011011100000001010110000000100110] -6.523  -2.520  -2.188  -8.848  +946.667
44  (  1,  1)  39  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +913.333
45  ( 14, 74)  25  [1110111000011100000001010111000001000110] +4.062  -2.520  -2.051  -7.598  +893.333
46  (  8, 70)  27  [0100010110011000100100010111000001010100] -0.547  -4.727  -7.969  -7.988  +860.000
47  ( 24, 29)  27  [0111101011001000000100010111100010100111] -3.496  -5.039  -7.910  -6.152  +833.333
48  ( 52, 58)  20  [0110101011001000000100010111000000000111] -4.023  -5.039  -7.969  -9.902  +786.667
49  ( 42,  1)  15  [0011101011001000001011011011000000100110] -6.523  -5.078  +1.406  -8.848  +773.333
50  ( 29,  0)  32  [1100110110011000100100010111000001000110] +0.703  -4.727  -7.969  -7.598  +760.000
51  ( 87,  1)  10  [1110110110011101001011011011000000100110] +4.277  -3.066  +1.406  -8.848  +753.333
52  ( 22, 39)  20  [1110110110011101001010010111000000000111] +4.277  -3.066  +7.949  -9.902  +733.333
53  ( 70,  8)  27  [0110101011001000000100010111010010100110] -4.023  -5.039  -7.949  -6.172  +733.333
54  ( 52, 59)  27  [0110101011001000000100010111110011100110] -4.023  -5.039  -7.930  -6.348  +720.000
55  ( 29, 24)  27  [1110111000011111001001111010000010010011] +4.062  -3.203  -3.457  -5.586  +706.667
56  (  5, 43)  37  [0110101011001000000100010111000010010010] -4.023  -5.039  -7.969  -5.566  +686.667
57  (  1,  1)  39  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +666.667
58  ( 29, 77)  19  [1110111000011111001001111010100010100111] +4.062  -3.203  -3.516  -6.152  +653.333
59  ( 10, 14)  11  [0111010011011100000001010111000010000110] -3.086  -2.520  -2.051  -5.098  +653.333
60  (  2,  2)  39  [1100101011010100101101111011100000010010] +0.977  -2.246  -3.535  -9.453  +620.000
61  ( 31, 24)  19  [0100111101011101001000010111000001010110] -0.820  -3.066  -7.969  -8.047  +606.667
62  ( 20, 52)  35  [0110101011011100001001010110010010000010] -4.023  -2.578  -2.168  -5.078  +606.667
63  ( 20, 34)   4  [0110101011001000001011011011000000100110] -4.023  -5.078  +1.406  -8.848  +600.000
64  ( 42,  7)  27  [0100111101011101001011011011000010000110] -0.820  -3.066  +1.406  -5.098  +593.333
65  (  4, 83)  31  [0111011101001111010101110011000001000010] -2.949  -6.758  -2.676  -7.578  +586.667
66  ( 73, 24)   9  [0100010110011111100100010111000001010110] -0.547  -3.418  -7.969  -8.047  +573.333
67  (  8,  8)  39  [0100010110011000100100010111010010100110] -0.547  -4.727  -7.949  -6.172  +513.333
68  (  4,  4)  39  [0111011101001111010101110011000000100110] -2.949  -6.758  -2.676  -8.848  +486.667
69  ( 20, 27)  38  [0110101011011100001001010110010010000110] -4.023  -2.578  -2.168  -5.098  +466.667
70  ( 18, 49)  21  [0010011101011101001011010111000010010011] -5.449  -3.066  +2.031  -5.586  +440.000
71  (  3, 48)   3  [0100101011001000001011011011000000100111] -0.996  -5.078  +1.406  -8.867  +440.000
72  ( 43, 45)  15  [0110111000011100001001010110010010000111] -4.082  -2.578  -2.168  -5.117  +413.333
73  (  0,  2)  36  [0111011101001101001011011111000001000010] -2.949  -6.953  +1.699  -7.578  +413.333
74  (  1, 87)  10  [0100111101011000001011011111001110110001] -0.820  -4.941  +1.699  +4.336  +373.333
75  ( 49, 18)  21  [0011101011001000000100011111000010000110] -6.523  -5.039  -8.301  -5.098  +346.667
76  ( 93,  7)  26  [1110111000011100000001010111000010000110] +4.062  -2.520  -2.051  -5.098  +326.667
77  ( 64, 20)   4  [0100001011011100001001010110010010000111] -0.273  -2.578  -2.168  -5.117  +313.333
78  ( 83,  4)  31  [0100011000011100001010010111000000100110] -0.332  -2.578  +7.949  -8.848  +300.000
79  ( 44,  9)   2  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +280.000
80  ( 32,  3)  17  [1110110110011101000100011000110011100110] +4.277  -3.105  -8.711  -6.348  +280.000
81  (  1, 62)  16  [0100111101011101000100010111000000100000] -0.820  -3.105  -7.969  -8.770  +266.667
82  ( 32, 34)   3  [1110101011001000001011011011000000100110] +4.004  -5.078  +1.406  -8.848  +266.667
83  (  7, 42)  27  [0100011101011111000100010111000000100110] -0.449  -3.164  -7.969  -8.848  +260.000
84  ( 52, 20)  35  [0110101011001000000100010111000010010111] -4.023  -5.039  -7.969  -5.527  +240.000
85  (  1, 42)  15  [0100111101011101000100010111000010010001] -0.820  -3.105  -7.969  -5.605  +213.333
86  ( 34, 12)   1  [0010111000011111001001111010000010010011] -5.938  -3.203  -3.457  -5.586  +213.333
87  (  7,  7)  39  [0100011101011111000100010111000010000110] -0.449  -3.164  -7.969  -5.098  +200.000
88  (  0,  0)  39  [0111011101001101001011011111000001000110] -2.949  -6.953  +1.699  -7.598  +186.667
89  ( 75, 58)  27  [0111011101001101001011011111000000000111] -2.949  -6.953  +1.699  -9.902  +160.000
90  ( 14, 10)  11  [1110111000011111001001111010100010100111] +4.062  -3.203  -3.516  -6.152  +146.667
91  (  6,  1)  11  [0110111000011101001011011011000000100110] -4.082  -3.066  +1.406  -8.848  +140.000
92  ( 92,  4)  31  [0110111101000000001011011111000000100110] -4.199  -9.941  +1.699  -8.848  +120.000
93  ( 27, 20)  38  [0011101011001000001011011011000000100111] -6.523  -5.078  +1.406  -8.867  +106.667
94  (  6,  6)  39  [0110111000011100000101111011110010110001] -4.082  -2.539  -3.555  -5.664  +80.000
95  ( 34, 20)   4  [0011101011011100001001010110010010000111] -6.523  -2.578  -2.168  -5.117  +80.000
96  ( 88,  5)  29  [0011101010011111100100010111000010010001] -6.504  -3.418  -7.969  -5.605  +80.000
97  ( 48,  3)   3  [0011011000011100000100011000110011100110] -7.188  -2.539  -8.711  -6.348  +80.000
98  ( 12, 34)   1  [1111101011001000001011011011000000100110] +3.477  -5.078  +1.406  -8.848  +80.000
99  ( 29, 31)   0  [1100110110011000100100010111000000000111] +0.703  -4.727  -7.969  -9.902  +66.667
total mutate 0
  6, 3600.000000, 1002.666667, 66.666667, -0.820312, -3.066406, 1.406250, -8.847656, [0100111101011101001011011011000000100110]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   ( 58, 14)  14  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +5206.667
1   (  3,  6)   0  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +4860.000
2   (  4, 78)  30  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +4760.000
3   (  0, 28)  32  [0100111101011101001011011011000000000110] -0.820  -3.066  +1.406  -9.922  +3006.667
4   ( 67,  3)   3  [0111111000011100000001010110000000100110] -3.438  -2.520  -2.188  -8.848  +2860.000
5   ( 44, 38)  19  [0100111101011101001000010111010000100110] -0.820  -3.066  -7.949  -8.848  +2493.333
6   ( 64,  6)  29  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2393.333
7   ( 70,  0)  10  [0010011101011101001011011011000000100110] -5.449  -3.066  +1.406  -8.848  +2166.667
8   ( 17,  8)  28  [1110111000011100000001010111000000100110] +4.062  -2.520  -2.051  -8.848  +2160.000
9   (  5, 34)   1  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +2066.667
10  (  4,  3)  20  [0100111101011101001011010110000000100110] -0.820  -3.066  +2.168  -8.848  +2060.000
11  ( 41,  7)  30  [0111010011011111001001111010010010010010] -3.086  -3.203  -3.477  -5.566  +2046.667
12  ( 34,  5)   1  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +2020.000
13  (  5, 42)   2  [0111101011001000010101110011000000100110] -3.496  -5.137  -2.676  -8.848  +2000.000
14  ( 78,  4)  30  [0100011000011100001010010111000000100100] -0.332  -2.578  +7.949  -8.906  +1893.333
15  (  4, 30)  14  [0100111101011101100111011011000000100110] -0.820  -2.852  +1.406  -8.848  +1880.000
16  (  3,  4)  20  [0110111000011100000001011011000000100100] -4.082  -2.520  -1.426  -8.906  +1820.000
17  ( 60,  2)  17  [0100111101011101001001010110010010000111] -0.820  -3.066  -2.168  -5.117  +1633.333
18  (  9,  8)   5  [0111011011001000010101110011000000100110] -2.871  -5.137  -2.676  -8.848  +1613.333
19  ( 62, 18)  30  [0110101011011100001001010110010000100110] -4.023  -2.578  -2.168  -8.848  +1580.000
20  (  7, 18)  11  [0100011000011000000100010111010000100110] -0.332  -4.980  -7.949  -8.848  +1560.000
21  ( 46, 58)  28  [0100010110011000100100010111000010100111] -0.547  -4.727  -7.969  -6.152  +1546.667
22  ( 48,  1)  16  [0100011000011100000101011011000000100110] -0.332  -2.539  -1.426  -8.848  +1546.667
23  ( 53,  0)  38  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1540.000
24  ( 43, 85)  26  [1110111000011100000001010111000010010001] +4.062  -2.520  -2.051  -5.605  +1526.667
25  (  1,  1)  39  [0100111000011000100101011011000000100110] -0.938  -4.727  -1.426  -8.848  +1520.000
26  (  6, 47)  14  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +1506.667
27  ( 83,  4)  29  [0100011101011111000100010111000000100100] -0.449  -3.164  -7.969  -8.906  +1426.667
28  (  5,  5)  39  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +1413.333
29  (  2,  2)  39  [0110101011011100001001010110010010000111] -4.023  -2.578  -2.168  -5.117  +1393.333
30  (  6,  6)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1353.333
31  (  0,  0)  39  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1346.667
32  ( 11, 38)  26  [0100111101011101001000010111010010000010] -0.820  -3.066  -7.949  -5.078  +1293.333
33  (  8, 64)  10  [0111101011011101001011011011000010000110] -3.496  -3.066  +1.406  -5.098  +1273.333
34  ( 38, 11)  26  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +1240.000
35  ( 25, 55)   7  [0100011000011111001001111010000010010011] -0.332  -3.203  -3.457  -5.586  +1226.667
36  ( 11,  5)  27  [0100111101011101001000010111100010100111] -0.820  -3.066  -7.910  -6.152  +1213.333
37  (  0, 70)  10  [0100111101011101001011010111000010010011] -0.820  -3.066  +2.031  -5.586  +1206.667
38  ( 13, 23)   7  [0100011011001111100111011011000000100110] -0.371  -6.602  +1.406  -8.848  +1166.667
39  ( 14, 58)  14  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1166.667
40  (  8,  9)   5  [0111100011011111001001111010100010100111] -3.711  -3.203  -3.516  -6.152  +1153.333
41  ( 32, 25)  30  [0110101011001000001010010111000000100110] -4.023  -5.078  +7.949  -8.848  +1113.333
42  ( 23, 13)   7  [0111010000011111001001111010000010010011] -3.125  -3.203  -3.457  -5.586  +1106.667
43  ( 17, 17)  30  [1110111000011100000001010111000000100110] +4.062  -2.520  -2.051  -8.848  +1093.333
44  ( 25,  7)  15  [0100101011011100001010010111000010010010] -0.996  -2.578  +7.949  -5.566  +1080.000
45  ( 64,  8)  10  [0100111101001000010101110011000000100110] -0.820  -5.137  -2.676  -8.848  +1066.667
